ARB, SP.DYN.LE00.IN, 64.1086697466033
CSS, SP.DYN.LE00.IN, 68.985747020741
CEB, SP.DYN.LE00.IN, 70.7319696488415
EAS, SP.DYN.LE00.IN, 68.9927515826381
EAP, SP.DYN.LE00.IN, 67.97957140790399
EMU, SP.DYN.LE00.IN, 75.7517958021813
ECS, SP.DYN.LE00.IN, 72.0758631111329
ECA, SP.DYN.LE00.IN, 67.8781451303768
EUU, SP.DYN.LE00.IN, 74.73760162734649
FCS, SP.DYN.LE00.IN, 55.125305020963204
HPC, SP.DYN.LE00.IN, 49.504950145672105
HIC, SP.DYN.LE00.IN, 74.28631982103491
NOC, SP.DYN.LE00.IN, 70.2367806394396
OEC, SP.DYN.LE00.IN, 75.4861523777353
LCN, SP.DYN.LE00.IN, 67.4068308259293
LAC, SP.DYN.LE00.IN, 66.6475799879278
LDC, SP.DYN.LE00.IN, 51.41605816743
LMY, SP.DYN.LE00.IN, 62.5861570104113
LIC, SP.DYN.LE00.IN, 49.6359236310261
LMC, SP.DYN.LE00.IN, 59.2743312272746
MEA, SP.DYN.LE00.IN, 65.1889946051115
MNA, SP.DYN.LE00.IN, 64.5264031522305
MIC, SP.DYN.LE00.IN, 63.6936937662634
NAC, SP.DYN.LE00.IN, 75.2216220119732
OED, SP.DYN.LE00.IN, 74.49584871457171
OSS, SP.DYN.LE00.IN, 58.741209801661704
PSS, SP.DYN.LE00.IN, 63.365717208247005
SST, SP.DYN.LE00.IN, 62.045790805415706
SAS, SP.DYN.LE00.IN, 57.75085824124189
SSF, SP.DYN.LE00.IN, 49.9099736360454
SSA, SP.DYN.LE00.IN, 49.9115310248927
UMC, SP.DYN.LE00.IN, 68.2024057803451
WLD, SP.DYN.LE00.IN, 65.2791149389889
AFG, SP.DYN.LE00.IN, 49.031121951219504
ALB, SP.DYN.LE00.IN, 71.9785853658537
DZA, SP.DYN.LE00.IN, 66.38204878048779
AGO, SP.DYN.LE00.IN, 41.0876585365854
ATG, SP.DYN.LE00.IN, 70.9228292682927
ARG, SP.DYN.LE00.IN, 71.33753658536591
ARM, SP.DYN.LE00.IN, 67.899512195122
ABW, SP.DYN.LE00.IN, 73.34448780487809
AUS, SP.DYN.LE00.IN, 76.71365853658541
AUT, SP.DYN.LE00.IN, 75.2658536585366
AZE, SP.DYN.LE00.IN, 65.0892682926829
BHS, SP.DYN.LE00.IN, 70.4477804878049
BHR, SP.DYN.LE00.IN, 72.3079756097561
BGD, SP.DYN.LE00.IN, 57.815658536585396
BRB, SP.DYN.LE00.IN, 70.9365853658537
BLR, SP.DYN.LE00.IN, 71.5878048780488
BEL, SP.DYN.LE00.IN, 75.6326829268293
BLZ, SP.DYN.LE00.IN, 71.418487804878
BEN, SP.DYN.LE00.IN, 52.793463414634104
BTN, SP.DYN.LE00.IN, 51.6756829268293
BOL, SP.DYN.LE00.IN, 54.5690487804878
BIH, SP.DYN.LE00.IN, 71.0656585365854
BWA, SP.DYN.LE00.IN, 62.8636829268293
BRA, SP.DYN.LE00.IN, 64.96119512195119
BRN, SP.DYN.LE00.IN, 72.8033414634146
BGR, SP.DYN.LE00.IN, 71.7224390243903
BFA, SP.DYN.LE00.IN, 49.4198780487805
BDI, SP.DYN.LE00.IN, 48.3234878048781
CPV, SP.DYN.LE00.IN, 65.186512195122
KHM, SP.DYN.LE00.IN, 53.2086829268293
CMR, SP.DYN.LE00.IN, 53.5099512195122
CAN, SP.DYN.LE00.IN, 77.06560975609759
CAF, SP.DYN.LE00.IN, 49.312292682926795
TCD, SP.DYN.LE00.IN, 46.8065609756098
CHI, SP.DYN.LE00.IN, 75.1985853658537
CHL, SP.DYN.LE00.IN, 72.22924390243901
CHN, SP.DYN.LE00.IN, 69.262243902439
COL, SP.DYN.LE00.IN, 68.1709756097561
COM, SP.DYN.LE00.IN, 56.130512195122
ZAR, SP.DYN.LE00.IN, 48.7370243902439
COG, SP.DYN.LE00.IN, 55.46385365853661
CRI, SP.DYN.LE00.IN, 75.4684878048781
CIV, SP.DYN.LE00.IN, 52.827439024390294
HRV, SP.DYN.LE00.IN, 71.84463414634149
CUB, SP.DYN.LE00.IN, 74.6230975609756
CYP, SP.DYN.LE00.IN, 76.35402439024391
CZE, SP.DYN.LE00.IN, 71.6756097560976
DNK, SP.DYN.LE00.IN, 74.799756097561
DJI, SP.DYN.LE00.IN, 56.4736097560976
DOM, SP.DYN.LE00.IN, 67.43270731707321
ECU, SP.DYN.LE00.IN, 68.4683414634146
EGY, SP.DYN.LE00.IN, 64.1208048780488
SLV, SP.DYN.LE00.IN, 63.0564146341463
GNQ, SP.DYN.LE00.IN, 47.804146341463394
ERI, SP.DYN.LE00.IN, 47.498024390243906
EST, SP.DYN.LE00.IN, 70.0390243902439
ETH, SP.DYN.LE00.IN, 46.6663170731707
FRO, SP.DYN.LE00.IN, 75.9146341463415
FJI, SP.DYN.LE00.IN, 65.3438536585366
FIN, SP.DYN.LE00.IN, 74.7921951219512
FRA, SP.DYN.LE00.IN, 76.3487804878049
PYF, SP.DYN.LE00.IN, 68.56173170731711
GAB, SP.DYN.LE00.IN, 61.0703658536586
GMB, SP.DYN.LE00.IN, 51.9104634146342
GEO, SP.DYN.LE00.IN, 70.0324634146342
DEU, SP.DYN.LE00.IN, 74.9826829268293
GHA, SP.DYN.LE00.IN, 56.2471707317073
GRC, SP.DYN.LE00.IN, 76.6878048780488
GRL, SP.DYN.LE00.IN, 64.6675609756098
GRD, SP.DYN.LE00.IN, 68.289756097561
GUM, SP.DYN.LE00.IN, 71.80409756097559
GTM, SP.DYN.LE00.IN, 61.7046585365854
GIN, SP.DYN.LE00.IN, 49.1781951219512
GNB, SP.DYN.LE00.IN, 48.722926829268296
GUY, SP.DYN.LE00.IN, 63.40936585365851
HTI, SP.DYN.LE00.IN, 54.2136829268293
HND, SP.DYN.LE00.IN, 66.1944390243902
HKG, SP.DYN.LE00.IN, 77.0292682926829
HUN, SP.DYN.LE00.IN, 69.4617073170732
ISL, SP.DYN.LE00.IN, 78.1409756097561
IND, SP.DYN.LE00.IN, 57.473048780487794
IDN, SP.DYN.LE00.IN, 62.9086341463415
IRN, SP.DYN.LE00.IN, 62.401902439024404
IRQ, SP.DYN.LE00.IN, 67.3425609756098
IRL, SP.DYN.LE00.IN, 74.51560975609759
ISR, SP.DYN.LE00.IN, 76.3073170731707
ITA, SP.DYN.LE00.IN, 76.819512195122
JAM, SP.DYN.LE00.IN, 70.7630975609756
JPN, SP.DYN.LE00.IN, 78.8180487804878
JOR, SP.DYN.LE00.IN, 69.6573658536585
KAZ, SP.DYN.LE00.IN, 68.290243902439
KEN, SP.DYN.LE00.IN, 59.19517073170729
KIR, SP.DYN.LE00.IN, 59.858341463414604
PRK, SP.DYN.LE00.IN, 69.0734878048781
KOR, SP.DYN.LE00.IN, 70.85951219512201
KSV, SP.DYN.LE00.IN, 67.5487804878049
KWT, SP.DYN.LE00.IN, 72.09007317073171
KGZ, SP.DYN.LE00.IN, 67.9073170731707
LAO, SP.DYN.LE00.IN, 53.0488780487805
LVA, SP.DYN.LE00.IN, 70.1553658536586
LBN, SP.DYN.LE00.IN, 69.9291951219512
LSO, SP.DYN.LE00.IN, 58.767536585365896
LBR, SP.DYN.LE00.IN, 47.159439024390295
LBY, SP.DYN.LE00.IN, 68.26956097560979
LTU, SP.DYN.LE00.IN, 71.4253658536585
LUX, SP.DYN.LE00.IN, 74.7524146341463
MAC, SP.DYN.LE00.IN, 75.0196829268293
MKD, SP.DYN.LE00.IN, 70.942
MDG, SP.DYN.LE00.IN, 50.536048780487796
MWI, SP.DYN.LE00.IN, 44.0062926829268
MYS, SP.DYN.LE00.IN, 70.52009756097559
MDV, SP.DYN.LE00.IN, 60.5873414634146
MLI, SP.DYN.LE00.IN, 46.001268292682894
MLT, SP.DYN.LE00.IN, 74.9603414634146
MRT, SP.DYN.LE00.IN, 58.124195121951196
MUS, SP.DYN.LE00.IN, 69.1240243902439
MEX, SP.DYN.LE00.IN, 70.4015853658537
FSM, SP.DYN.LE00.IN, 66.0845853658537
MDA, SP.DYN.LE00.IN, 67.4232926829268
MNG, SP.DYN.LE00.IN, 59.9881707317073
MNE, SP.DYN.LE00.IN, 74.2127073170732
MAR, SP.DYN.LE00.IN, 64.1047804878049
MOZ, SP.DYN.LE00.IN, 42.781829268292704
MMR, SP.DYN.LE00.IN, 58.33585365853661
NAM, SP.DYN.LE00.IN, 61.072536585365896
NPL, SP.DYN.LE00.IN, 53.3396829268293
NLD, SP.DYN.LE00.IN, 76.7341463414634
NCL, SP.DYN.LE00.IN, 69.0853658536585
NZL, SP.DYN.LE00.IN, 74.8243902439024
NIC, SP.DYN.LE00.IN, 63.3704878048781
NER, SP.DYN.LE00.IN, 43.4345365853659
NGA, SP.DYN.LE00.IN, 46.149829268292706
NOR, SP.DYN.LE00.IN, 76.50048780487799
OMN, SP.DYN.LE00.IN, 66.6641463414634
PAK, SP.DYN.LE00.IN, 59.821292682926796
PAN, SP.DYN.LE00.IN, 72.8157317073171
PNG, SP.DYN.LE00.IN, 55.422024390243905
PRY, SP.DYN.LE00.IN, 67.8421707317073
PER, SP.DYN.LE00.IN, 65.034756097561
PHL, SP.DYN.LE00.IN, 65.0593658536585
POL, SP.DYN.LE00.IN, 71.04390243902441
PRT, SP.DYN.LE00.IN, 74.2658536585366
PRI, SP.DYN.LE00.IN, 74.2989512195122
QAT, SP.DYN.LE00.IN, 74.93882926829271
ROM, SP.DYN.LE00.IN, 69.5307317073171
RUS, SP.DYN.LE00.IN, 69.1717073170732
RWA, SP.DYN.LE00.IN, 38.041804878048794
WSM, SP.DYN.LE00.IN, 64.5194146341463
STP, SP.DYN.LE00.IN, 61.604243902439
SAU, SP.DYN.LE00.IN, 68.721243902439
SEN, SP.DYN.LE00.IN, 56.8009024390244
SLE, SP.DYN.LE00.IN, 38.0185853658537
SGP, SP.DYN.LE00.IN, 74.9463414634146
SVK, SP.DYN.LE00.IN, 71.0263414634146
SVN, SP.DYN.LE00.IN, 72.7048780487805
SLB, SP.DYN.LE00.IN, 56.3777317073171
SOM, SP.DYN.LE00.IN, 45.6462682926829
ZAF, SP.DYN.LE00.IN, 61.820439024390204
SSD, SP.DYN.LE00.IN, 42.8196341463415
ESP, SP.DYN.LE00.IN, 76.81365853658541
LKA, SP.DYN.LE00.IN, 69.5343414634146
LCA, SP.DYN.LE00.IN, 70.9407317073171
MAF, SP.DYN.LE00.IN, 74.3219512195122
VCT, SP.DYN.LE00.IN, 69.89002439024391
SDN, SP.DYN.LE00.IN, 55.347390243902396
SUR, SP.DYN.LE00.IN, 67.4178536585366
SWZ, SP.DYN.LE00.IN, 59.168634146341496
SWE, SP.DYN.LE00.IN, 77.7268292682927
CHE, SP.DYN.LE00.IN, 77.4212195121951
SYR, SP.DYN.LE00.IN, 69.89297560975609
TJK, SP.DYN.LE00.IN, 63.0958780487805
TZA, SP.DYN.LE00.IN, 50.3041219512195
THA, SP.DYN.LE00.IN, 70.0524146341463
TMP, SP.DYN.LE00.IN, 47.649463414634106
TGO, SP.DYN.LE00.IN, 55.744243902439
TON, SP.DYN.LE00.IN, 69.4576829268293
TTO, SP.DYN.LE00.IN, 67.9311951219512
TUN, SP.DYN.LE00.IN, 68.2100731707317
TUR, SP.DYN.LE00.IN, 63.7903170731707
TKM, SP.DYN.LE00.IN, 62.6704390243902
UGA, SP.DYN.LE00.IN, 45.5555853658537
UKR, SP.DYN.LE00.IN, 70.5390243902439
ARE, SP.DYN.LE00.IN, 71.418
GBR, SP.DYN.LE00.IN, 75.58292682926829
USA, SP.DYN.LE00.IN, 75.0170731707317
URY, SP.DYN.LE00.IN, 72.3641951219512
UZB, SP.DYN.LE00.IN, 66.8519024390244
VUT, SP.DYN.LE00.IN, 62.758024390243904
VEN, SP.DYN.LE00.IN, 69.6871707317073
VNM, SP.DYN.LE00.IN, 70.1785853658537
VIR, SP.DYN.LE00.IN, 74.4644390243903
YEM, SP.DYN.LE00.IN, 57.363
ZMB, SP.DYN.LE00.IN, 45.123731707317106
ZWE, SP.DYN.LE00.IN, 60.6128780487805
