ARB, SE.PRM.TENR, 65.0110702514648
ARB, SE.PRM.TENR.FE, 55.505870819091705
ARB, SE.PRM.TENR.MA, 74.15106201171879
ARB, NY.ADJ.NNTY.CD, 289945236689.81396
ARB, NY.ADJ.NNTY.PC.CD, 1761.82414235422
ARB, NY.ADJ.SVNX.GN.ZS, 13.4958616383057
ARB, NY.ADJ.DCO2.GN.ZS, 0.341046237712157
ARB, NY.ADJ.DKAP.GN.ZS, 4.47218942188886
ARB, NY.ADJ.AEDU.GN.ZS, 3.1140592277195602
ARB, NY.ADJ.DNGY.GN.ZS, 29.576709201409603
ARB, NY.ADJ.ICTR.GN.ZS, 45.0024632888796
ARB, NY.ADJ.DMIN.GN.ZS, 0.0858934596053889
ARB, NY.ADJ.DRES.GN.ZS, 30.4966829282232
ARB, NY.ADJ.DFOR.GN.ZS, 0.144822557677422
ARB, NY.ADJ.NNAT.GN.ZS, 40.530273866990704
ARB, SP.ADO.TFRT, 98.754436424506
ARB, SP.POP.DPND, 91.6761732949498
ARB, SP.POP.DPND.OL, 6.9517418735264895
ARB, SP.POP.DPND.YG, 84.07038753486421
ARB, AG.LND.AGRI.ZS, 31.694310426364797
ARB, AG.LND.AGRI.K2, 4318030
ARB, AG.AGR.TRAC.NO, 236194
ARB, AG.LND.TRAC.ZS, 47.6341635575275
ARB, TM.VAL.AGRI.ZS.UN, 2.3354594316803903
ARB, EA.PRD.AGRI.KD, 1200.81413923211
ARB, NV.AGR.TOTL.KD.ZG, 5.27641439956045
ARB, NV.AGR.TOTL.KD, 29286251365.2442
ARB, NV.AGR.TOTL.CD, 17928924463.7051
ARB, IS.AIR.GOOD.MT.K1, 1143.299975231
ARB, IS.AIR.PSGR, 24725900
ARB, IS.AIR.DPRT, 330000
ARB, EG.USE.COMM.CL.ZS, 1.1129735705644899
ARB, AG.LND.ARBL.ZS, 3.6443065765384
ARB, AG.LND.ARBL.HA.PC, 0.3010614692403689
ARB, MS.MIL.XPRT.KD, 182000000
ARB, MS.MIL.MPRT.KD, 11933000000
ARB, SP.DYN.CBRT.IN, 41.4768628888741
ARB, AG.PRD.CREL.MT, 26591773
ARB, AG.YLD.CREL.KG, 1156.7322159995301
ARB, EN.ATM.CO2E.KD.GD, 0.9082301553226559
ARB, EN.ATM.CO2E.KT, 508779.874736983
ARB, EN.ATM.CO2E.PC, 3.09155162088256
ARB, EN.CO2.ETOT.ZS, 35.6261501795034
ARB, EN.ATM.CO2E.GF.ZS, 18.6988233426879
ARB, EN.ATM.CO2E.GF.KT, 101812.540662408
ARB, EN.ATM.CO2E.LF.ZS, 47.9839553288653
ARB, EN.ATM.CO2E.LF.KT, 242501.739530542
ARB, EN.CO2.MANF.ZS, 30.3647388903973
ARB, EN.CO2.OTHX.ZS, 3.4693939119678996
ARB, EN.CO2.BLDG.ZS, 6.9810239237336695
ARB, EN.ATM.CO2E.SF.ZS, 1.06555662167329
ARB, EN.CO2.TRAN.ZS, 23.5858448728392
ARB, EN.ATM.CO2E.EG.ZS, 4.02532997115713
ARB, NY.GDP.COAL.RT.ZS, 0.00150786891334061
ARB, EG.USE.CRNW.ZS, 7.53430736537118
ARB, AG.PRD.CROP.XD, 44.3193325621167
ARB, SP.DYN.CDRT.IN, 11.311241242312601
ARB, EG.USE.ELEC.KH.PC, 576.276637516018
ARB, EG.ELC.LOSS.ZS, 9.94380844969209
ARB, EG.ELC.COAL.ZS, 1.01066420189459
ARB, EG.ELC.HYRO.ZS, 16.0895367561889
ARB, EG.ELC.NGAS.ZS, 43.415048719742096
ARB, EG.ELC.NUCL.ZS, 0
ARB, EG.ELC.PETR.ZS, 38.566431712022705
ARB, EG.ELC.FOSL.ZS, 82.99214463365949
ARB, EG.ELC.RNWX.ZS, 0
ARB, EG.ELC.RNWX.KH, 0
ARB, EG.IMP.CONS.ZS, -796.588748176211
ARB, EG.USE.PCAP.KG.OE, 791.286855722612
ARB, SE.PRM.ENRL, 21665244
ARB, SE.SEC.ENRL, 9433121
ARB, SE.SEC.ENRL.GC, 8451041
ARB, SE.SEC.ENRL.VO, 982080.125
ARB, NE.EXP.GNFS.ZS, 50.622410688108104
ARB, NE.EXP.GNFS.CD, 272618941451.693
ARB, NE.RSB.GNFS.ZS, 16.2173490133733
ARB, SP.DYN.TFRT.IN, 6.327068182851971
ARB, TM.VAL.FOOD.ZS.UN, 16.236419971173902
ARB, AG.PRD.FOOD.XD, 40.949092833403704
ARB, BX.KLT.DINV.WD.GD.ZS, -0.493715447960954
ARB, BX.KLT.DINV.CD.WD, -3199743186.2315803
ARB, NY.GDP.FRST.RT.ZS, 0.17363586426556601
ARB, EG.USE.COMM.FO.ZS, 91.35251702629552
ARB, TX.VAL.FUEL.ZS.UN, 87.1137359380162
ARB, TM.VAL.FUEL.ZS.UN, 8.31030033922972
ARB, NY.GDP.MKTP.KD, 560188264786.5121
ARB, NY.GDP.MKTP.CD, 336792417848.32697
